MovieID, MovieName
45190,The Steel Trap (1952)
45192,The Stooge (1952)
45223,One Way Ticket to Hell (1955)
45257,Treasure Hunt (1952)
45274,Umberto D. (1952)
45317,Were Not Married (1952)
45361,El (1953)
45464,The 5000 Fingers of Dr. T. (1953)
45468,Abbott and Costello Go to Mars (1953)
45469,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953)
45518,Arrowhead (1953)
45537,The Band Wagon (1953)
45546,The Beast from 20000 Fathoms (1953)
45555,The Big Heat (1953)
45564,The Blue Gardenia (1953)
45589,The Caddy (1953)
45591,Calamity Jane (1953)
45592,Call Me Madam (1953)
45607,The Captains Paradise (1953)
45669,Dangerous Crossing (1953)
45679,The Desert Rats (1953)
45708,Duck Amuck (1953) 
45709,Duck Dodgers in the 24´th Century (1953)  
45758,Fear and Desire (1953)
45793,From Here to Eternity (1953)
45810,Gentlemen Prefer Blondes (1953)
45816,The Girl Who Had Everything (1953)
45822,Give a Girl a Break (1953)
45825,The Glass Web (1953)
45826,Glen or Glenda (1953)
45848,Gycklarnas afton (1953)
45876,His Majesty OKeefe (1954)  Biography 
45888,House of Wax (1953)
45891,How to Marry a Millionaire (1953)
45897,I Confess (1953)
45907,La ilusi¢n viaja en tranv°a (1954) 
45917,Invaders from Mars (1953)
45920,It Came from Outer Space (1953)
45943,Julius Caesar (1953)
46000,Lili (1953)
46022,Madame de... (1953)
46040,Man on a Tightrope (1953)
46072,The Million Pound Note (1954)
46085,Mogambo (1953) 
46097,Il mostro dellisola (1954)
46126,Niagara (1953)
46159,Pane amore e fantasia (1953)
46164,Parineeta (1953)
46183,Peter Pan (1953)  
46187,Pickup on South Street (1953)
46194,The Pleasure Garden (1953)
46239,Ride Vaquero (1953) 
46247,The Robe (1953)
46248,Robot Monster (1953)
46250,Roman Holiday (1953) 
46268,Le salaire de la peur (1953) 
46280,Scared Stiff (1953) 
46303,Shane (1953)
46309,Siamo donne (1953)
46345,Sommaren med Monika (1953)
46359,Stalag 17 (1953) 
46374,The Story of Three Loves (1953) 
46384,The Sun Shines Bright (1953) 
46414,Beat the Devil (1953) 
46425,Thunder Bay (1953) 
46435,Titanic (1953)
46438,Tky monogatari (1953)
46446,Torch Song (1953)
46464,Trouble in Store (1953)
46471,Turn the Key Softly (1953) 
46478,Ugetsu monogatari (1953) 
46487,Les vacances de Monsieur Hulot (1953)
46511,Viaggio in Italia (1954)
46521,I vitelloni (1953) 
46534,The  of the Worlds (1953) 
46672,20000 Leagues Under the Sea (1954) 
46688,Ah Les belles bacchantes (1954)
46714,Angels One Five (1952)
46754,The Barefoot Contessa (1954)
46766,The Belles of St. Trinians (1954)
46806,The Bridges at Toko-Ri (1954)
46807,Brigadoon (1954)
46816,The Caine Mutiny (1954)
46828,Carmen Jones (1954)
46851,Chikamatsu monogatari (1954)
46874,The Country Girl (1954)
46876,Creature from the Black Lagoon (1954) 
46889,The Dam Busters (1955)
46891,Dangerous Mission (1954)
46911,Les diaboliques (1955)
46912,Dial M for Murder (1954)
46969,The Fast and the Furious (1955) 
46998,French Cancan (1954)
47034,Gojira (1954) 
47119,An Inspector Calls (1954) 
47136,Johnny Guitar (1954)
47203,Magnificent Obsession (1954)
47281,Nijñshi no hitomi (1954)
47296,On the Waterfront (1954) 
47396,Rear Window (1954)
47417,Riot in Cell Block 11 (1954) 
47422,River of No Return (1954)
47434,The Runaway Bus (1954)
47437,Sabrina (1954) 
47444,Miyamoto Musashi (1954) Biography
47445,Sansh dayñ (1954)
47469,Senso (1954)
47472,Seven Brides for Seven Brothers (1954) 
47478,Shichinin no samurai (1954) 
47495,Silver Lode (1954)
47522,A Star Is Born (1954)
47528,La strada (1954)
47542,Suddenly (1954) 
47573,Them (1954)
47574,Theres No Business Like Show Business (1954) 
47577,This Island Earth (1955)
47630,Ulisse (1954)
47647,Vera Cruz (1954)
47669,West of Zanzibar (1954)
47673,White Christmas (1954)
47677,The Wild One (1953)
47794,Abbott and Costello Meet the Keystone Kops (1955)
47795,Abbott and Costello Meet the Mummy (1955) 
47811,All That Heaven Allows (1955)
47834,Animal Farm (1954)
47878,The Big Combo (1955) 
47885,Blackboard Jungle (1955)
47892,Bob le flambeur (1956)
47945,The Colditz Story (1955)
48021,Du rififi chez les hommes (1955) 
48028,East of Eden (1955)
48037,Ensayo de un crimen (1955)
48055,The Far Country (1954)
48078,Five Guns West (1955)
48127,Gojira no gyakushñ (1955) 
48140,Guys and Dolls (1955)
48182,House of Bamboo (1955) 
48198,Ikimono no kiroku (1955)
48233,Jubal (1956)
48254,Killers Kiss (1955) 
48261,Kiss Me Deadly (1955)
48279,Lady Godiva of Coventry (1955)
48280,Lady and the Tramp (1955)
48281,The Ladykillers (1955)
48308,Lola Montäs (1955)
48316,Love Is a Many-Splendored Thing (1955)
48336,A Man Alone (1955)
48342,The Man from Laramie (1955)
48347,The Man with the Golden Arm (1955)
48356,Marty (1955)
48363,Les maåtres fous (1955) 
48380,Mister Roberts (1955) 
48393,Mr. Arkadin (1955)
48394,Muerte de un ciclista (1955)
48424,The Night of the Hunter (1955)
48432,Not as a Stranger (1955)
48434,Nuit et brouillard (1955) 
48445,Oklahoma (1955)
48452,Ordet (1955)
48473,Pather Panchali (1955)
48491,Picnic (1955)
48543,Razzia sur la Chnouf (1955) 
48545,Rebel Without a Cause (1955)
48554,Revenge of the Creature (1955)
48563,The Rose Tattoo (1955) 
48579,Zoku Miyamoto Musashi Ichijji no kett (1955) Biography
48593,The Sea Chase (1955) 
48605,The Seven Year Itch (1955)
48623,Sincerely Yours (1955)
48641,Sommarnattens leende (1955)
48651,Spionage (1955)
48673,Summertime (1955) 
48696,Tarantula (1955)
48728,To Catch a Thief (1955)
48750,The Trouble with Harry (1955)
48752,Tuntematon sotilas (1955)
48772,Value for Money (1955)
48789,The Violent Men (1955)
48790,Violent Saturday (1955) 
48791,The Virgin Queen (1955)
48947,Anastasia (1956)
48954,Anything Goes (1956)
48956,Aparajito (1956)
48960,Around the World in Eighty Days (1956) 
48977,The Bad Seed (1956) 
48980,Le ballon rouge (1956) 
48983,Bandido (1956)
48991,The Beast with a Million Eyes (1955)
49010,Bigger Than Life (1956)
49038,Bus Stop (1956) 
49055,Carousel (1956)
49061,The Catered Affair (1956) 
49096,The Court Jester (1955) 
49103,The Creature Walks Among Us (1956)
49169,Earth vs. the Flying Saucers (1956) 
49170,The Eddy Duchin Story (1956)
49207,Il ferroviere (1956)
49223,Forbidden Planet (1956) 
49261,Giant (1956)
49301,Helen of Troy (1956) 
49314,High Society (1956)
49322,Hollywood or Bust (1956)
49366,Invasion of the Body Snatchers (1956)
49405,The Killer Is Loose (1956) 
49406,The Killing (1956)
49408,The King and I (1956)
49434,The Last Wagon (1956) 
49470,The Man Who Knew Too Much (1956)
49477,Manfish (1956)
49513,Moby Dick (1956) 
49516,The Mole People (1956) 
49521,La mort en ce jardin (1956) 
49523,The Mountain (1956) 
49578,The Opposite Sex (1956)
49615,The Phantom from 10000 Leagues (1955)
49646,The Quatermass Xperiment (1955)
49656,Ransom (1956)
49730,The Searchers (1956)
49744,Seven Wonders of the World (1956)
49751,The Sharkfighters (1956)
49778,Somebody Up There Likes Me (1956)
49782,Sora no daikaijñ Radon (1956) 
49830,The Teahouse of the August Moon (1956)
49833,The Ten Commandments (1956) 
49844,These Wilder Years (1956)
49866,Totï Peppino e... la malafemmina (1956)
49869,Toute la mÇmoire du monde (1956) 
49871,A Town Like Alice (1956) 
49872,Town on Trial (1957)
49902,Un condamnÇ Ö mort sest ÇchappÇ ou Le vent souffle oó il veut (1956)
49906,Up in the World (1956)
49922,The Violent Years (1956)
49949,While the City Sleeps (1956) 
49966,Written on the Wind (1956)
49967,X The Unknown (1956)
50083,12 Angry Men (1957)
50086,310 to Yuma (1957)
50095,The Abominable Snowman (1957) 
50100,The Admirable Crichton (1957)
50105,An Affair to Remember (1957)
50111,Ali Baba Bunny (1957)Animation
50112,All Mine to Give (1957)
50147,Attack of the Crab Monsters (1957)
50166,Band of Angels (1957)
50188,Mother India (1957)
50197,The Black Scorpion (1957)
50208,Boy on a Dolphin (1957) 
50212,The Bridge on the River Kwai (1957) 
50237,Celui qui doit mourir (1957)
50252,China Gate (1957)
50263,Il conte Max (1957)
50280,The Curse of Frankenstein (1957) 
50296,Decision at Sundown (1957)
50356,The Enemy Below (1957) 
50371,A Face in the Crowd (1957)
50397,Fire Down Below (1957) 
50398,Fjols til fjells (1957)
50419,Funny Face (1957) 
50468,Gunfight at the O.K. Corral (1957)
50490,Heaven Knows Mr. Allison (1957) 
50519,Lhomme Ö limpermÇable (1957)
50530,I Was a Teenage Werewolf (1957)
50539,The Incredible Shrinking Man (1957)
50556,Jailhouse Rock (1957)
50569,The Joker Is Wild (1957)
50585,Kanal (1957)
50598,A King in New York (1957) 
50613,Kumonosu-j (1957)
50634,Letyat zhuravli (1957)
50659,Loving You (1957)
50665,Madhumati (1958)
50706,Mon oncle (1958)
50763,Night Passage (1957)
50782,Le notti bianche (1957)
50783,Le notti di Cabiria (1957)
50825,Paths of Glory (1957)
50839,Peyton Place (1957)
50850,Porte des Lilas (1957) 
50870,Pyaasa (1957)
50873,Quatermass 2 (1957) 
50963,Shoot-Out at Medicine Bend (1957)
50976,Det sjunde inseglet (1957) 
50986,Smultronstllet (1957)
51016,The Story of Mankind (1957) 
51036,Sweet Smell of Success (1957)
51077,The Three Faces of Eve (1957)
51093,Tky boshoku (1957)
51196,Will Success Spoil Rock Hunter? (1957)
51198,The Wings of Eagles (1957)
51201,Witness for the Prosecution (1957)
51207,The Wrong Man (1956) 
51226,Zombies of Mora Tau (1957) 
51337,The 7th Voyage of Sinbad (1958) 
51362,Anna Lucasta (1958)
51365,Ansiktet (1958)
51378,Ascenseur pour lÇchafaud (1958) 
51383,Auntie Mame (1958) 
51404,Le beau Serge (1958)
51406,Bell Book and Candle (1958)
51411,The Big Country (1958)
51418,The Blob (1958)
51423,Blue Murder at St. Trinians (1957)
51453,Carry on Sergeant (1958)
51454,Carve Her Name with Pride (1958)
51459,Cat on a Hot Tin Roof (1958)
51524,The Decks Ran Red (1958) 
51525,The Defiant Ones (1958) 
51534,Desire Under the Elms (1958)
51542,Corridors of Blood (1958) 
51554,Dracula (1958)
51588,Es geschah am hellichten Tag (1958)
51622,The Fly (1958)
51655,Gideons Day (1958) 
51658,Gigi (1958)
51682,El grito de la muerte (1959)
51701,Hare-Way to the Stars (1958)Animation
51744,House on Haunted Hill (1959) 
51745,Houseboat (1958) 
51758,I Want to Live (1958)
51759,I Was Montys Double (1958)
51773,Indiscreet (1958)
51792,Jalsaghar (1958)
51808,Kakushi-toride no san-akunin (1958) 
51818,King Creole (1958) 
51845,The Last Hurrah (1958)
51848,The Law and Jake Wade (1958)
51849,The Left Handed Gun (1958)
51850,The Legend of Sleepy Hollow (1949) Animation
51878,The Long Hot Summer (1958)
51927,Mia zoi tin ehoume (1958) 
51942,Moi un noir (1958)
51980,Narayama bushiko (1958)
51994,A Night to Remember (1958) 
52017,Nra livet (1958)
52077,Plan 9 from Outer Space (1959)
52080,Popi¢l i diament (1958)
52126,The Reluctant Debutante (1958)
52182,Separate Tables (1958)
52188,She Gods of Shark Reef (1958)
52191,The Sheriff of Fractured Jaw (1958)
52216,I soliti ignoti (1958)
52218,Some Came Running (1958)
52225,South Pacific (1958)
52286,Terror from the Year 5000 (1958)
52293,Thunder Road (1958) 
52311,Touch of Evil (1958)
52330,Ubiytsy (1956)
52338,Une histoire deau (1961) 
52345,Vagabonderne pÜ BakkegÜrden (1958)
52357,Vertigo (1958)
52365,The Vikings (1958) 
52556,Les amants (1958)
52561,Anatomy of a Murder (1959) 
52572,Apur Sansar (1959)
52602,The Bat (1959)
52618,Ben-Hur (1959) 
52619,The Best of Everything (1959)
52637,The Bloody Brood (1959) 
52646,The Brain That Wouldnt Die (1962)
52655,A Bucket of Blood (1959) 
52676,Carry on Teacher (1959)
52695,The Vicious Circle (1957)
52700,Compulsion (1959)
52709,Cover Girl Killer (1959)
52733,Deux hommes dans Manhattan (1959) 
52736,Dhool Ka Phool (1959)
52738,The Diary of Anne Frank (1959)
52832,The Fugitive Kind (1959)
52847,Gidget (1959)
52854,Goha (1958)
52893,Hiroshima mon amour (1959)
52905,The Hound of the Baskervilles (1959)
52911,Im All Right Jack (1959)
52918,Imitation of Life (1959)
52929,Invisible Invaders (1959) 
52942,Jazz on a Summers Day (1959)
52948,Journey to the Center of the Earth (1959)
52969,The Killer Shrews (1959)
53084,The Mouse That Roared (1959)
53085,The Mummy (1959) 
53106,Neotpravlennoye pismo (1959)
53114,Ningen no jken (1959)
53115,Ningen no jken (1959)
53121,Nobi (1959)
53125,North by Northwest (1959) 
53126,North West Frontier (1959) 
53131,The Nuns Story (1959)
53134,Ohay (1959) 
53137,On the Beach (1959)
53143,Operation Petticoat (1959)
53146,Orfeu Negro (1959) 
53168,Pickpocket (1959) 
53172,Pillow Talk (1959)
53183,Pork Chop Hill (1959) 
53198,Les quatre cents coups (1959) 
53221,Rio Bravo (1959)
53241,Santa Claus (1959) 
53242,Sapphire (1959) 
53250,Der schweigende Stern (1960)
53258,Segodnya uvolneniya ne budet (1959) 
53270,Shadows (1959)
53285,Sleeping Beauty (1959)
53291,Some Like It Hot (1959)
53318,Suddenly Last Summer (1959)
53354,The 39 Steps (1959)
53363,The Tingler (1959)
53390,Ukikusa (1959)
53403,La vache et le prisonnier (1959)
53459,Les yeux sans visage (1960)
53472,? bout de souffle (1960) 
53559,13 Ghosts (1960)
53580,The Alamo (1960) 
53598,Gli amori di Ercole (1960) 
53604,The Apartment (1960) 
53619,Lavventura (1960)
53690,Can-Can (1960)
53716,Cinderfella (1960)
53719,The City of the Dead (1960)
53728,College Girl (1960)
53729,Comanche Station (1960)
53746,Dama s sobachkoj (1960)
53765,Devi (1960)
53779,La dolce vita (1960) 
53793,Elmer Gantry (1960)
53796,The Entertainer (1960)
53877,The Grass Is Greener (1960) 
53901,Hell to Eternity (1960)
53925,House of Usher (1960)
53935,Ice Cold in Alex (1958)
53946,Inherit the Wind (1960)
53967,The Young One (1960)
53976,Jungfrukllan (1960)
53987,Katok i skripka (1961)
54017,Last Woman on Earth (1960) 
54021,Let No Man Write My Epitaph (1960)
54033,The Little Shop of  s (1960) 
54042,Macario (1960) 
54047,The Magnificent Seven (1960) 
54059,Manzil (1960) 
54067,La maschera del demonio (1960)
54098,Mughal-E-Azam (1960)
54130,La notte (1961)
54135,Oceans Eleven (1960)
54144,Onna ga kaidan wo agaru toki (1960)
54152,Our Man in Havana (1959)
54167,Peeping Tom (1960)
54177,Le petit soldat (1963) 
54189,Plein soleil (1960)
54195,Pollyanna (1960)
54198,Pote tin Kyriaki (1960) 
54215,Psycho (1960)
54248,Rocco e i suoi fratelli (1960) 
54269,Saturday Night and Sunday Morning (1960)
54285,Seddok lerede di Satana (1960)
54286,Seishun zankoku monogatari (1960)
54292,Sergeant Rutledge (1960)
54310,Sink the Bismarck (1960) 
54331,Spartacus (1960) Biography
54333,Ein Toter hing im Netz (1960)
54357,Swiss  Robinson (1960)
54371,Die 1000 Augen des Dr. Mabuse (1960)
54377,Le testament dOrphÇe ou ne me demandez pas pourquoi (1960)
54387,The Time Machine (1960) 
54389,Tirez sur le pianiste (1960) 
54407,Le trou (1960) 
54415,12 to the Moon (1960)
54416,The Two Faces of Dr. Jekyll (1960)
54443,Village of the Damned (1960)
54452,La vÇritÇ (1960)
54462,The Wasp Woman (1959)
54476,Wild River (1960)
54483,The World of Suzie Wong (1960)
54599,Accattone (1961)
54632,LannÇe derniäre Ö Marienbad (1961)
54649,Babes in Toyland (1961)
54652,Bachelor in Paradise (1961)
54692,Blue Hawaii (1961)
54698,Breakfast at Tiffanys (1961) 
54743,The Childrens Hour (1961)
54749,La ciociara (1960)
54757,The Comancheros (1961)
54807,The Devils Messenger (1961)
54847,El Cid (1961)Biography
54885,Flower Drum Song (1961)
54890,The Four Horsemen of the Apocalypse (1962)
54949,La guerre des boutons (1962)
54950,Il pianeta degli uomini spenti (1961)
54953,The Guns of Navarone (1961) 
54988,Homicidal (1961)
54997,The Hustler (1961)
55018,The Innocents (1961)
55019,The Intruder (1962)
55031,Judgment at Nuremberg (1961)
55032,Jules et Jim (1962)
55047,King of Kings (1961)
55082,LÇon Morin pràtre (1961)
55184,The Misfits (1961)
55198,Mosura (1961) 
55200,Mr. Sardonicus (1961) 
55205,Murder She Said (1961)
55233,Ningen no jken (1961)
55252,An einem Freitag um halb zwîlf (1961)
55254,One Hundred and One Dalmatians (1961)
55277,The Parent Trap (1961) 
55304,Pit and the Pendulum (1961)
55307,The Pleasure of His Company (1961)
55310,Pl†cido (1961)
55342,The Pure Hell of St. Trinians (1960)
55471,Splendor in the Grass (1961)
55499,SÜsom i en spegel (1961)
55505,Taste of Fear (1961)
55506,A Taste of Honey (1961)
55534,Too Late Blues (1961)
55535,Totïtruffa 62 (1961)
55572,Une femme est une femme (1961) 
55597,Victim (1961) 
55601,Viridiana (1961)
55614,West Side Story (1961) 
55630,Yjinb (1961) 
55728,Advise &amp; Consent (1962)
55763,Atraco a las tres (1962)
55798,Birdman of Alcatraz (1962)
55804,El vampiro sangriento (1962)
55824,Cape Fear (1962)
55830,Carnival of Souls (1962)
55852,ClÇo de 5 Ö 7 (1962) 
55858,La commare secca (1962) 
55875,Crooks Anonymous (1962)
55894,The Day of the Triffids (1962)
55895,Days of Wine and Roses (1962) 
55902,The Devils Hand (1962)
55913,Divorzio allitaliana (1961)
55928,Dr. No (1962) 
55930,Dr. Vidya (1962)
55946,Eegah (1962) 
55972,Experiment in Terror (1962)
55981,I fidanzati (1963)
55998,Freud (1962)
56023,Girls Girls Girls (1962) 
56048,Gypsy (1962)
56058,Seppuku (1962)
56059,Hatari (1962) 
56062,Hell Is for Heroes (1962)
56066,Heureux anniversaire (1962) 
56085,How the West Was Won (1962)
56095,In Search of the Castaways (1962)
56111,Ivanovo detstvo (1962)
56119,La jetÇe (1962) 
56134,Kanchenjungha (1962)
56142,Kingu Kongu tai Gojira (1962) 
56172,Lawrence of Arabia (1962)Biography
56183,Light in the Piazza (1962)
56193,Lolita (1962)
56194,The Loneliness of the Long Distance Runner (1962)
56195,Lonely Are the Brave (1962)
56197,The Longest Day (1962) 
56211,The Magic Sword (1962) 
56215,Mamma Roma (1962)
56217,The Man Who Shot Liberty Valance (1962)
56218,The Manchurian Candidate (1962)
56255,Mr. Hobbs Takes a Vacation (1962)
56262,The  Man (1962) 
56264,Mutiny on the Bounty (1962) 
56277,Captain Clegg (1962) 
56300,La riviäre du hibou (1962) 
56307,On the Beat (1962)
56352,Planeta Bur (1962)
56368,Premature Burial (1962) 
56405,Reptilicus (1961) 
56406,Requiem for a Heavyweight (1962)
56443,Tsubaki Sanjñr (1962) 
56444,Sanma no aji (1962)
56552,Tales of Terror (1962) 
56566,Tender Is the Night (1962)
56575,That Touch of Mink (1962)
56576,The Damned (1963) 
56585,Tickle Me (1965)
56592,To Kill a Mockingbird (1962) 
56621,Twice Round the Daffodils (1962)
56663,Vivre sa vie Film en douze tableaux (1962)
56687,What Ever Happened to Baby Jane? (1962)
56714,Zatichi monogatari (1962) 
56725,Zotz (1962) 
56732,El †ngel exterminador (1962) 
56736,Leclisse (1962)
56796,13 Frightened Girls (1963) 
56801,8´ (1963) 
56868,Billy Liar (1963) 
56869,The Birds (1963)
56923,Charade (1963)
56931,Children of the Damned (1964)
56937,Cleopatra (1963)
56943,The   of Terrors (1963) 
